file_path	line_number	line_content	integration_type	gemini_is_integration	gemini_direction	gemini_reason	bge_is_integration	bge_direction	bge_nearest_score	claude_is_integration	claude_direction	claude_reason	all_agree	agreement_pattern
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/gen/org/eclipse/lsp/cobol/core/CobolLexer.java	53	FALSE=172, FD=173, FIELD=174, FILE=175, FILE_CONTROL=176, FILLER=177,	file_io	False	not_integration	This line is part of generated ANTLR lexer code defining token constants for COBOL keywords, not per	False	not_integration	0.656	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/gen/org/eclipse/lsp/cobol/core/CobolLexer.java	152	"FALSE", "FD", "FIELD", "FILE", "FILE_CONTROL", "FILLER", "FIRST", "FOOTING",	file_io	False	not_integration	This line is part of generated ANTLR lexer code defining rule names for COBOL keywords, not performi	False	not_integration	0.660	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/gen/org/eclipse/lsp/cobol/core/CobolLexer.java	287	"FIELD", "FILE", "FILE_CONTROL", "FILLER", "FIRST", "FOOTING", "FOR",	file_io	False	not_integration	This line is part of generated ANTLR lexer code defining symbolic names for COBOL keywords, not perf	False	not_integration	0.650	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/gen/org/eclipse/lsp/cobol/core/CobolLexer.java	2306	cobolVerbTokens.add(FILE);	file_io	False	not_integration	This line is part of generated ANTLR lexer action code that adds a token to a list of COBOL verbs, n	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/codegen/snippets/OpenStatementGenerator.java	31	sb.append("file-name-1");	file_io	False	not_integration	This line appends a string literal ('file-name-1') to a StringBuilder, as part of generating a COBOL	False	not_integration	0.683	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/core/MessageServiceParser.java	294	validateLength(names[0], "database name", 8);	database	False	not_integration	The line is part of a utility method that validates string parameters, and the term 'database name' 	True	outward	0.720	False	not_integration	String/name-only reference (logging, assertion, constant)	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/CobolLanguage.java	254	reservedWord.add("FILE");	file_io	False	not_integration	The string 'FILE' is being added to a set of COBOL reserved words for language parsing, which is a m	False	not_integration	0.698	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/CobolLanguage.java	255	reservedWord.add("FILE-CONTROL");	file_io	False	not_integration	The string 'FILE-CONTROL' is being added to a set of COBOL reserved words for language parsing, whic	False	not_integration	0.681	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/CobolLanguage.java	461	reservedWord.add("SORT-FILE-SIZE");	file_io	False	not_integration	The string 'SORT-FILE-SIZE' is being added to a set of COBOL reserved words for language parsing, wh	False	not_integration	0.646	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/procedure/statements/DeleteRule.java	31	ctx.consume(); // file-name-1	file_io	False	not_integration	This code is part of a language parser, consuming a token that represents a file name in the COBOL D	True	ambiguous	0.762	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/procedure/statements/ReadRule.java	31	ctx.consume(); // file-name-1	file_io	False	not_integration	This code is part of a language parser, consuming a token that represents a file name in the COBOL R	True	ambiguous	0.708	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/procedure/statements/ReturnRule.java	32	language.parseRule(IdentifierRule.class, ctx); // file-name-1	file_io	False	not_integration	This code is part of a language parser, parsing an identifier representing a file name in the COBOL 	True	outward	0.715	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/main/java/org/eclipse/lsp/cobol/rules/procedure/statements/StartRule.java	31	ctx.consume(); // file-name-1	file_io	False	not_integration	This code is part of a language parser, consuming a token that represents a file name in the COBOL S	False	not_integration	0.683	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/test/java/org/eclipse/lsp/cobol/HwDivisionsTest.java	62	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is part of a string literal defining COBOL test code, not an actual file I/O operation in 	False	not_integration	0.677	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/parser/src/test/java/org/eclipse/lsp/cobol/HwDivisionsTest.java	63	+ "    SELECT PRINT-FILE ASSIGN TO\n"	file_io	False	not_integration	This line is part of a string literal defining COBOL test code, not an actual file I/O operation in 	False	not_integration	0.677	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/test/src/main/java/org/eclipse/lsp/cobol/test/engine/UseCaseUtils.java	44	public static final String DOCUMENT_URI = "file:c:/workspace/document.cbl";	file_io	False	not_integration	This line declares a constant string representing a file URI, not performing an actual file system o	True	ambiguous	0.702	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/test/src/main/java/org/eclipse/lsp/cobol/test/engine/UseCaseUtils.java	45	public static final String DOCUMENT2_URI = "file:c:/workspace/document2.cbl";	file_io	False	not_integration	This line declares a constant string representing a file URI, not performing an actual file system o	True	ambiguous	0.704	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/test/src/main/java/org/eclipse/lsp/cobol/test/engine/UseCaseUtils.java	47	public static final String COPYBOOK_URI = "file:c:/copybooks/copybook.cpy";	file_io	False	not_integration	This line declares a constant string representing a file URI, not performing an actual file system o	True	ambiguous	0.707	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/test/src/main/java/org/eclipse/lsp/cobol/test/engine/UseCaseUtils.java	61	sb.append("file:").append(currentWorkingDir).append(System.getProperty("file.separator")).append(CPY_URI_PREFIX);	file_io	False	not_integration	This line is constructing a file URI string using system properties, not performing an actual file s	True	outward	0.707	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	45	Javalin.create(config -> {	http_rest	True	inward	This line initializes the Javalin HTTP server, which exposes API endpoints for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	48	config.requestLogger.http((ctx, ms) -> LOGGER.info("Got a request: " + ctx.path()));	http_rest	False	not_integration	This line configures a request logger, which is an internal logging mechanism and not an integration	True	inward	0.761	False	not_integration	String/name-only reference (logging, assertion, constant)	False	N-I-N
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	50	.get("/api/heartbeat", ctx -> ctx.result("Hello World!"))	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	51	.get("/api/flowchart/{id}", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	57	ctx.json(flowModel.get());	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	True	inward	0.752	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	59	.get("/api/raw-ast/{id}", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	65	ctx.json(rawAST.get());	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	True	inward	0.750	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	67	.get("/api/flow-model/{id}", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	73	ctx.json(flowModel.get());	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	True	inward	0.752	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	75	.get("/api/ir-ast/{id}", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	81	ctx.json(ast.get());	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	True	inward	0.760	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	83	.get("/api/ir-cfg/{id}", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	89	ctx.json(cfg.get());	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	True	inward	0.767	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	91	.get("/api/ir-cfg/{id}/loop-body", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	94	.get("/api/ir-cfg/{id}/t1-t2", ctx -> {	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	97	ctx.json(ImmutableMap.of("isReducible", isReducible.get()));	http_rest	True	inward	This line sends a JSON response back to the client for an incoming HTTP request, part of an inward i	False	not_integration	0.671	True	outward	HTTP/REST endpoint	False	I-N-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	99	.get("/api/projects", ctx -> ctx.json(projectListings(gson, dbContext)))	http_rest	True	inward	This line defines an HTTP GET endpoint, serving as an entry point for incoming requests.	True	inward	0.751	True	outward	HTTP/REST endpoint	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	142	ImmutableList.of(new File("/Users/asgupta/code/smojol/smojol-test-code")),	file_io	True	outward	This line creates a File object pointing to an external file system path, which is used by CodeTaskR	False	not_integration	0.638	False	not_integration	File metadata operation (not meaningful I/O)	False	I-N-N
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	146	List<AnalysisTaskResult> results = analysisResult.get(programName);	http_rest	False	not_integration	This line is a local variable assignment and does not directly represent an integration boundary. It	False	not_integration	0.664	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/ApiServer.java	147	TranspilerFlowgraph transpilerFlowgraph = ((AnalysisTaskResultOK) results.get(1)).getDetail();	http_rest	False	not_integration	This line is a local variable assignment and does not directly represent an integration boundary. It	False	not_integration	0.647	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/database/DbContext.java	27	try (Connection conn = DriverManager.getConnection(url, user, password)) {	database	True	outward	This line explicitly establishes a connection to a database using DriverManager.getConnection().	True	outward	0.743	True	outward	Database operation	True	I-I-I
/Users/asgupta/code/smojol/smojol-api/src/main/java/org/smojol/api/pipeline/BackendPipelineMain.java	54	ImmutableList.of(new File("/Users/asgupta/code/smojol/smojol-test-code")),	file_io	True	outward	This line creates a File object pointing to an external file system path, which is used by CodeTaskR	False	not_integration	0.638	False	not_integration	File metadata operation (not meaningful I/O)	False	I-N-N
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/DependencyAnalysisCommand.java	72	List<File> copyBookPaths = copyBookDirs.stream().map(c -> Paths.get(c).toAbsolutePath().toFile()).toList();	file_io	True	outward	This line converts directory paths into File objects, indicating preparation for file system interac	True	ambiguous	0.744	False	not_integration	File metadata operation (not meaningful I/O)	False	I-I-N
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/InterpretCommand.java	61	Pair<File, String> programPath = ProgramSearch.searchStrategy(isPermissiveSearch).run(programName, sourceDir);	file_io	True	outward	This line calls a method that searches for program files, which involves reading file system metadat	False	not_integration	0.675	True	outward	Gemini tiebreaker: outward	False	I-N-I
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/InterpretCommand.java	62	List<File> copyBookPaths = copyBookDirs.stream().map(c -> Paths.get(c).toAbsolutePath().toFile()).toList();	file_io	False	not_integration	This line converts string paths to 'File' objects; it does not directly perform file system I/O, but	True	ambiguous	0.744	False	not_integration	File metadata operation (not meaningful I/O)	False	N-I-N
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/MultiCommand.java	91	List<File> copyBookPaths = copyBookDirs.stream().map(c -> Paths.get(c).toAbsolutePath().toFile()).toList();	file_io	False	not_integration	This line converts string paths to 'File' objects; it does not directly perform file system I/O, but	True	ambiguous	0.744	False	not_integration	File metadata operation (not meaningful I/O)	False	N-I-N
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/MultiCommand.java	95	private Integer processPrograms(List<File> copyBookPaths) throws IOException {	file_io	False	not_integration	This is a method declaration, not an I/O operation itself, although the method's body likely contain	False	not_integration	0.641	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-cli/src/main/java/org/smojol/cli/ValidateCommand.java	62	List<File> copyBookPaths = copyBookDirs.stream().map(c -> Paths.get(c).toAbsolutePath().toFile()).toList();	file_io	False	not_integration	This line converts string paths to 'File' objects; it does not directly perform file system I/O, but	True	ambiguous	0.744	False	not_integration	File metadata operation (not meaningful I/O)	False	N-I-N
/Users/asgupta/code/smojol/smojol-core/src/main/java/org/smojol/common/ast/CommentExtraction.java	21	String[] lineArray = new String(Files.readAllBytes(sourcePath)).split("\n");	file_io	True	outward	This line directly reads all bytes from a file, which is a definite outward interaction with the loc	True	inward	0.716	True	inward	Actual file I/O operation	True	I-I-I
/Users/asgupta/code/smojol/smojol-core/src/main/java/org/smojol/common/logging/LoggingConfig.java	9	String configFile = System.getProperty("java.util.logging.config.file");	file_io	False	not_integration	This line reads a system property, which is not a direct file system I/O operation.	True	outward	0.725	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-core/src/main/java/org/smojol/common/resource/LocalFilesystemOperations.java	15	public Collection<File> listFiles(File directory) {	file_io	True	outward	This method lists files in a directory, which is a direct interaction with the local file system.	True	ambiguous	0.710	True	outward	Gemini tiebreaker: outward	True	I-I-I
/Users/asgupta/code/smojol/smojol-core/src/main/java/org/smojol/common/resource/LocalFilesystemOperations.java	41	return Files.readAllBytes(path);	file_io	True	outward	This line directly reads all bytes from a file, which is a definite outward interaction with the loc	True	inward	0.777	True	inward	Actual file I/O operation	True	I-I-I
/Users/asgupta/code/smojol/smojol-core/src/main/java/org/smojol/common/resource/ResourceOperations.java	11	Collection<File> listFiles(File directory);	file_io	True	outward	This interface method declares an operation to list files, defining an outward integration point to 	True	ambiguous	0.773	True	outward	Gemini tiebreaker: outward	True	I-I-I
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/graph/graphml/JGraphTGraphBuilder.java	100	public void writeToGraphML(File outputPath) {	file_io	True	outward	This method writes graph data to a GraphML file, which is a definite outward interaction with the lo	True	outward	0.728	True	outward	Gemini tiebreaker: outward	True	I-I-I
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/graph/graphml/JGraphTGraphBuilder.java	125	public void runAlgo(File outputPath) {	file_io	False	not_integration	Although the method signature suggests a file path, the provided method body does not contain any fi	False	not_integration	0.689	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ParsePipeline.java	58	private final File src;	file_io	False	not_integration	This is a field declaration for a 'File' object, not an operation that interacts with the file syste	True	ambiguous	0.719	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ParsePipeline.java	59	private final List<File> cpyPaths;	file_io	False	not_integration	This is a field declaration for a list of 'File' objects, not an operation that interacts with the f	False	not_integration	0.658	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	20	public static final ImmutablePair<File, String> NO_PATH = ImmutablePair.nullPair();	file_io	False	not_integration	This line declares a constant representing the absence of a file path, not an actual file system ope	False	not_integration	0.670	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	21	public static final Function2<String, File, Boolean> STRICT = (name, f) -> name.equals(f.getName());	file_io	False	not_integration	This line defines a comparison strategy based on file name, not an actual file system I/O operation.	False	not_integration	0.615	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	22	public static final Function2<String, File, Boolean> PERMISSIVE = (name, f) -> name.equalsIgnoreCase(f.getName()) ||	file_io	False	not_integration	This line defines a comparison strategy based on file name, not an actual file system I/O operation.	False	not_integration	0.618	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	25	private final Function2<String, File, Boolean> matchStrategy;	file_io	False	not_integration	This is a field declaration for a functional interface, not an operation that interacts with the fil	False	not_integration	0.662	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	32	public ProgramSearch(Function2<String, File, Boolean> matchStrategy) {	file_io	False	not_integration	This is a constructor declaration, not an I/O operation itself.	False	not_integration	0.619	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	36	public ProgramSearch(Function2<String, File, Boolean> matchStrategy, ResourceOperations resourceOperations) {	file_io	False	not_integration	This is a constructor declaration, not an I/O operation itself.	False	not_integration	0.637	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	49	public Pair<File, String> run(String program, String sourceDir) {	file_io	False	not_integration	This is a method declaration, not an I/O operation itself, although the method's body contains file 	False	not_integration	0.649	False	not_integration	File metadata operation (not meaningful I/O)	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	52	Collection<File> files = resourceOperations.listFiles(new File(sourceDir));	file_io	True	outward	This line calls a method to list files in a directory, which is a definite outward interaction with 	False	not_integration	0.689	False	not_integration	File metadata operation (not meaningful I/O)	False	I-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	53	Function1<File, Boolean> curriedMatch = matchStrategy.curried().apply(program);	file_io	False	not_integration	This line creates a function for string matching, not an actual file system I/O operation.	False	not_integration	0.650	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	54	List<File> matchingFiles = files.stream().filter(curriedMatch::apply).toList();	file_io	False	not_integration	This line filters a list of 'File' objects in memory, not an actual file system I/O operation.	False	not_integration	0.700	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	57	ImmutablePair<File, String> empty = nullPair();	file_io	False	not_integration	This line creates an immutable pair object, not an actual file system I/O operation.	False	not_integration	0.674	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/ProgramSearch.java	60	File foundFile = matchingFiles.getFirst();	file_io	False	not_integration	This line retrieves an existing 'File' object from a list, not an actual file system I/O operation.	True	outward	0.734	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/config/CFGOutputConfig.java	3	public record CFGOutputConfig(java.nio.file.Path outputDir, String outputPath) {	file_io	False	not_integration	This is a record declaration defining a data structure for configuration paths, not a file system I/	False	not_integration	0.680	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/config/FlowASTOutputConfig.java	3	public record FlowASTOutputConfig(java.nio.file.Path outputDir, String outputPath) {	file_io	False	not_integration	This is a record declaration defining a data structure for configuration paths, not a file system I/	True	outward	0.707	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/config/GraphMLExportConfig.java	3	public record GraphMLExportConfig(java.nio.file.Path outputDir, String outputPath) {	file_io	False	not_integration	This is a record declaration defining a data structure for configuration paths, not a file system I/	False	not_integration	0.665	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/config/SourceConfig.java	7	public record SourceConfig(String programName, String sourceDir, java.util.List<File> copyBookPaths, String dialectJarPath) {	file_io	False	not_integration	This is a record declaration defining a data structure that includes 'File' objects, not a file syst	False	not_integration	0.653	False	not_integration	File metadata operation (not meaningful I/O)	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/pipeline/config/SourceConfig.java	9	public File source() {	file_io	False	not_integration	This method constructs and returns a 'File' object from path strings; it does not directly perform f	False	not_integration	0.652	False	not_integration	File metadata operation (not meaningful I/O)	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/AnalyseProgramDependenciesTask.java	34	private final List<File> copyBookPaths;	file_io	False	not_integration	This is a field declaration for a list of 'File' objects, not an operation that interacts with the f	True	ambiguous	0.739	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/AnalyseProgramDependenciesTask.java	41	public AnalyseProgramDependenciesTask(String sourceDir, List<File> copyBookPaths, String reportRootDir, String dialectJarPath, LanguageDialect dialect, ProgramSearch programSearch, ResourceOperations 	file_io	False	not_integration	This is a constructor declaration, not an I/O operation itself.	False	not_integration	0.652	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/AnalyseProgramDependenciesTask.java	51	private void recurse(CobolProgram program, List<File> copyBookPaths) throws IOException {	file_io	False	not_integration	This is a method declaration, not an I/O operation itself, although the method's body contains file 	False	not_integration	0.656	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/AnalyseProgramDependenciesTask.java	52	Pair<File, String> searchResult = programSearch.run(program.getName(), sourceDir);	file_io	True	outward	This line initiates a search for a program file within a directory, which involves reading file syst	False	not_integration	0.673	True	outward	Gemini tiebreaker: outward	False	I-N-I
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/AnalyseProgramDependenciesTask.java	54	File foundFile = searchResult.getLeft();	file_io	False	not_integration	This line retrieves an existing 'File' object from a data structure, not an actual file system I/O o	True	ambiguous	0.756	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/CodeTaskRunner.java	49	private final List<File> copyBookPaths;	file_io	False	not_integration	This is a field declaration for a list of 'File' objects, not an operation that interacts with the f	True	ambiguous	0.739	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/CodeTaskRunner.java	61	public CodeTaskRunner(String sourceDir, String reportRootDir, List<File> copyBookPaths, String dialectJarPath, LanguageDialect dialect, FlowchartGenerationStrategy flowchartGenerationStrategy, IdProvi	file_io	False	not_integration	This is a constructor declaration, not an I/O operation itself.	False	not_integration	0.634	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/smojol-toolkit/src/main/java/org/smojol/toolkit/analysis/task/analysis/CodeTaskRunner.java	90	Pair<File, String> programPath = programSearch.run(programFilename, sourceDir);	file_io	True	outward	This line initiates a search for a program file within a directory, which involves reading file syst	True	outward	0.700	True	outward	Gemini tiebreaker: outward	True	I-I-I
